business_date,fund_code,fund_product_id,product_type,price_above_year_line,weekly_macd_state,volume_state,current_nav
2026-07-09,110026,23860,ETF,true,GREEN_SHRINKING,NORMAL,3.91750000
2026-07-10,008087,5778,ETF,true,RED_SHRINKING,NORMAL,3.52910000
2026-07-10,008585,6170,ETF,true,RED_SHRINKING,NORMAL,1.97130000
2026-07-10,008888,6416,ETF,true,RED_SHRINKING,NORMAL,2.71490000
2026-07-10,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.65960000
2026-07-10,012832,9798,ETF,false,GREEN_EXPANDING,NORMAL,0.62290000
2026-07-10,016708,13097,ETF,false,GREEN_EXPANDING,NORMAL,1.61260000
2026-07-10,017175,13492,ETF,false,GREEN_EXPANDING,,1.04500000
2026-07-10,020608,16637,ETF,true,RED_SHRINKING,NORMAL,1.54070000
2026-07-10,110026,23860,ETF,true,RED_SHRINKING,NORMAL,4.08270000
2026-07-11,008087,5778,ETF,true,RED_SHRINKING,NORMAL,3.40390000
2026-07-11,008585,6170,ETF,true,RED_SHRINKING,HIGH_DROP,1.91590000
2026-07-11,008888,6416,ETF,true,RED_SHRINKING,NORMAL,2.54420000
2026-07-11,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.57240000
2026-07-11,012832,9798,ETF,false,GREEN_EXPANDING,NORMAL,0.60660000
2026-07-11,016708,13097,ETF,false,GREEN_EXPANDING,NORMAL,1.62150000
2026-07-11,017175,13492,ETF,false,GREEN_EXPANDING,,1.05330000
2026-07-11,020608,16637,ETF,true,RED_SHRINKING,NORMAL,1.54010000
2026-07-11,110026,23860,ETF,true,GREEN_SHRINKING,,3.91540000
2026-07-13,008087,5778,ETF,true,RED_SHRINKING,NORMAL,3.40390000
2026-07-13,008585,6170,ETF,true,RED_SHRINKING,HIGH_DROP,1.91590000
2026-07-13,008888,6416,ETF,true,RED_SHRINKING,NORMAL,2.54420000
2026-07-13,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.57240000
2026-07-13,012832,9798,ETF,false,GREEN_EXPANDING,NORMAL,0.60660000
2026-07-13,016708,13097,ETF,false,GREEN_EXPANDING,NORMAL,1.62150000
2026-07-13,017175,13492,ETF,false,GREEN_EXPANDING,NORMAL,1.05330000
2026-07-13,020608,16637,ETF,true,RED_SHRINKING,NORMAL,1.54010000
2026-07-13,110026,23860,ETF,true,GREEN_SHRINKING,,3.91540000
2026-07-14,008087,5778,ETF,true,RED_SHRINKING,NORMAL,3.24400000
2026-07-14,008585,6170,ETF,true,RED_SHRINKING,NORMAL,1.86230000
2026-07-14,008888,6416,ETF,true,RED_SHRINKING,NORMAL,2.44610000
2026-07-14,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.52180000
2026-07-14,012832,9798,ETF,false,GREEN_EXPANDING,NORMAL,0.58260000
2026-07-14,016708,13097,ETF,false,GREEN_EXPANDING,NORMAL,1.55740000
2026-07-14,017175,13492,ETF,false,GREEN_EXPANDING,NORMAL,1.04070000
2026-07-14,020608,16637,ETF,true,GREEN_SHRINKING,NORMAL,1.45530000
2026-07-14,110026,23860,ETF,true,GREEN_EXPANDING,,3.80280000
2026-07-15,008087,5778,ETF,true,RED_SHRINKING,NORMAL,3.41600000
2026-07-15,008585,6170,ETF,true,RED_SHRINKING,NORMAL,1.89310000
2026-07-15,008888,6416,ETF,true,RED_SHRINKING,NORMAL,2.48820000
2026-07-15,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.53330000
2026-07-15,012832,9798,ETF,false,GREEN_EXPANDING,NORMAL,0.59210000
2026-07-15,016708,13097,ETF,false,GREEN_SHRINKING,NORMAL,1.63780000
2026-07-15,017175,13492,ETF,false,GREEN_EXPANDING,,1.04950000
2026-07-15,020608,16637,ETF,true,GREEN_SHRINKING,NORMAL,1.46430000
2026-07-15,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.92560000
2026-07-16,008087,5778,ETF,true,RED_SHRINKING,NORMAL,3.34630000
2026-07-16,008585,6170,ETF,true,RED_SHRINKING,NORMAL,1.84540000
2026-07-16,008888,6416,ETF,true,RED_SHRINKING,NORMAL,2.36350000
2026-07-16,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.47180000
2026-07-16,012832,9798,ETF,false,GREEN_EXPANDING,NORMAL,0.58850000
2026-07-16,016708,13097,ETF,false,GREEN_EXPANDING,NORMAL,1.60750000
2026-07-16,017093,13421,ETF,true,RED_SHRINKING,,2.81670000
2026-07-16,017175,13492,ETF,false,GREEN_EXPANDING,NORMAL,1.05540000
2026-07-16,020608,16637,ETF,true,GREEN_SHRINKING,NORMAL,1.45770000
2026-07-16,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.88220000
2026-07-17,006479,4420,ETF,true,RED_SHRINKING,,8.06470000
2026-07-17,006479,4420,ETF,true,RED_SHRINKING,,8.06470000
2026-07-17,008087,5778,ETF,true,RED_SHRINKING,NORMAL,3.26140000
2026-07-17,008585,6170,ETF,true,RED_SHRINKING,NORMAL,1.80190000
2026-07-17,008888,6416,ETF,true,RED_SHRINKING,NORMAL,2.23580000
2026-07-17,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.32050000
2026-07-17,012832,9798,ETF,false,GREEN_EXPANDING,NORMAL,0.55590000
2026-07-17,012920,9883,ACTIVE,true,RED_SHRINKING,NORMAL,4.18370000
2026-07-17,012922,9885,ACTIVE,true,RED_SHRINKING,NORMAL,4.10230000
2026-07-17,014978,11628,ETF,true,RED_SHRINKING,,7.95480000
2026-07-17,016664,13060,ACTIVE,true,GREEN_SHRINKING,NORMAL,2.97630000
2026-07-17,016708,13097,ETF,false,GREEN_EXPANDING,NORMAL,1.52660000
2026-07-17,017093,13421,ETF,true,RED_SHRINKING,,2.76500000
2026-07-17,017175,13492,ETF,false,GREEN_EXPANDING,,1.05610000
2026-07-17,019172,15299,INDEX,true,RED_SHRINKING,,1.72670000
2026-07-17,019736,15828,INDEX,true,RED_SHRINKING,,1.49290000
2026-07-17,020608,16637,ETF,false,GREEN_EXPANDING,NORMAL,1.35500000
2026-07-17,110026,23860,ETF,true,GREEN_EXPANDING,,3.52190000
2026-07-17,270042,25374,ETF,true,RED_SHRINKING,,8.34250000
2026-07-18,006479,4420,ETF,true,RED_SHRINKING,,7.93290000
2026-07-18,008087,5778,ETF,true,GREEN_SHRINKING,,2.97020000
2026-07-18,008585,6170,ETF,true,GREEN_SHRINKING,NORMAL,1.66480000
2026-07-18,008888,6416,ETF,true,RED_SHRINKING,NORMAL,2.08170000
2026-07-18,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.32050000
2026-07-18,012832,9798,ETF,false,GREEN_EXPANDING,NORMAL,0.55590000
2026-07-18,012920,9883,ACTIVE,true,RED_SHRINKING,NORMAL,4.18370000
2026-07-18,012922,9885,ACTIVE,true,RED_SHRINKING,NORMAL,4.10230000
2026-07-18,014978,11628,ETF,true,RED_SHRINKING,,7.95480000
2026-07-18,016664,13060,ACTIVE,true,GREEN_SHRINKING,NORMAL,2.97630000
2026-07-18,016708,13097,ETF,false,GREEN_EXPANDING,NORMAL,1.52660000
2026-07-18,017093,13421,ETF,true,RED_SHRINKING,,2.76500000
2026-07-18,017175,13492,ETF,false,GREEN_EXPANDING,,1.05610000
2026-07-18,019172,15299,INDEX,true,RED_SHRINKING,,1.72670000
2026-07-18,019736,15828,INDEX,true,RED_SHRINKING,,1.47010000
2026-07-18,020608,16637,ETF,false,GREEN_EXPANDING,,1.35500000
2026-07-18,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.52190000
2026-07-18,270042,25374,ETF,true,RED_SHRINKING,,8.34250000
2026-07-19,006479,4420,ETF,true,RED_SHRINKING,,7.93290000
2026-07-19,008087,5778,ETF,true,GREEN_SHRINKING,NORMAL,2.97020000
2026-07-19,008585,6170,ETF,true,GREEN_SHRINKING,NORMAL,1.66480000
2026-07-19,008888,6416,ETF,true,RED_SHRINKING,NORMAL,2.08170000
2026-07-19,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.32050000
2026-07-19,012832,9798,ETF,false,GREEN_EXPANDING,NORMAL,0.55590000
2026-07-19,012920,9883,ACTIVE,true,RED_SHRINKING,NORMAL,4.18370000
2026-07-19,012922,9885,ACTIVE,true,RED_SHRINKING,NORMAL,4.10230000
2026-07-19,014978,11628,ETF,true,RED_SHRINKING,,7.95480000
2026-07-19,016664,13060,ACTIVE,true,GREEN_SHRINKING,NORMAL,2.97630000
2026-07-19,016708,13097,ETF,false,GREEN_EXPANDING,NORMAL,1.52660000
2026-07-19,017093,13421,ETF,true,RED_SHRINKING,,2.76500000
2026-07-19,017175,13492,ETF,false,GREEN_EXPANDING,NORMAL,1.05610000
2026-07-19,019172,15299,INDEX,true,RED_SHRINKING,,1.72670000
2026-07-19,019736,15828,INDEX,true,RED_SHRINKING,,1.47010000
2026-07-19,020608,16637,ETF,false,GREEN_EXPANDING,NORMAL,1.35500000
2026-07-19,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.52190000
2026-07-19,270042,25374,ETF,true,RED_SHRINKING,,8.34250000
2026-07-20,006479,4420,ETF,true,RED_SHRINKING,,7.81570000
2026-07-20,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.87330000
2026-07-20,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.70090000
2026-07-20,008888,6416,ETF,true,RED_SHRINKING,NORMAL,2.02990000
2026-07-20,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.32300000
2026-07-20,012920,9883,ACTIVE,true,GREEN_SHRINKING,NORMAL,3.95790000
2026-07-20,012922,9885,ACTIVE,true,GREEN_SHRINKING,NORMAL,3.88080000
2026-07-20,014978,11628,ETF,true,RED_SHRINKING,,7.83840000
2026-07-20,016664,13060,ACTIVE,true,GREEN_SHRINKING,NORMAL,2.73570000
2026-07-20,016708,13097,ETF,false,GREEN_EXPANDING,NORMAL,1.52990000
2026-07-20,017093,13421,ETF,true,RED_SHRINKING,,2.72900000
2026-07-20,019172,15299,INDEX,true,RED_SHRINKING,,1.70370000
2026-07-20,019736,15828,INDEX,true,RED_SHRINKING,,1.44990000
2026-07-20,020608,16637,ETF,false,GREEN_EXPANDING,NORMAL,1.31140000
2026-07-20,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.53640000
2026-07-20,270042,25374,ETF,true,RED_SHRINKING,,8.22320000
2026-07-21,006479,4420,ETF,true,GREEN_EXPANDING,,7.81910000
2026-07-21,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,3.08880000
2026-07-21,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.82330000
2026-07-21,008888,6416,ETF,true,RED_SHRINKING,NORMAL,2.25400000
2026-07-21,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.32300000
2026-07-21,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.91800000
2026-07-21,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.84130000
2026-07-21,014978,11628,ETF,true,GREEN_EXPANDING,,7.84150000
2026-07-21,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.69550000
2026-07-21,016708,13097,ETF,false,GREEN_EXPANDING,NORMAL,1.52990000
2026-07-21,017093,13421,ETF,true,RED_SHRINKING,,2.72900000
2026-07-21,019172,15299,INDEX,true,GREEN_EXPANDING,,1.70450000
2026-07-21,019736,15828,INDEX,true,GREEN_EXPANDING,,1.45070000
2026-07-21,020608,16637,ETF,false,GREEN_EXPANDING,NORMAL,1.36610000
2026-07-21,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.77180000
2026-07-21,270042,25374,ETF,true,GREEN_EXPANDING,,8.22680000
2026-07-22,003765,2583,ETF,true,GREEN_EXPANDING,NORMAL,1.93270000
2026-07-22,006479,4420,ETF,true,GREEN_EXPANDING,,7.96530000
2026-07-22,007301,5128,ETF,true,RED_SHRINKING,NORMAL,4.40140000
2026-07-22,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.98430000
2026-07-22,008163,5838,ETF,true,GREEN_SHRINKING,,1.75590000
2026-07-22,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.80020000
2026-07-22,008888,6416,ETF,true,RED_SHRINKING,NORMAL,2.22320000
2026-07-22,010736,7967,INDEX_ENHANCED,true,GREEN_SHRINKING,NORMAL,1.28790000
2026-07-22,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.42610000
2026-07-22,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,4.16790000
2026-07-22,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,4.08610000
2026-07-22,013308,10208,ETF,false,RED_SHRINKING,,1.11180000
2026-07-22,013446,10333,ACTIVE,true,RED_SHRINKING,NORMAL,1.77750000
2026-07-22,014978,11628,ETF,true,GREEN_EXPANDING,,7.98490000
2026-07-22,015879,12383,ETF,false,GREEN_SHRINKING,,0.73450000
2026-07-22,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.94980000
2026-07-22,016707,13096,ETF,false,GREEN_SHRINKING,NORMAL,1.66220000
2026-07-22,016708,13097,ETF,false,GREEN_SHRINKING,NORMAL,1.64370000
2026-07-22,017093,13421,ETF,true,RED_SHRINKING,,2.78880000
2026-07-22,017189,13506,INDEX_ENHANCED,true,RED_SHRINKING,,2.02550000
2026-07-22,019172,15299,INDEX,true,GREEN_EXPANDING,,1.73380000
2026-07-22,019736,15828,INDEX,true,GREEN_SHRINKING,,1.47640000
2026-07-22,020608,16637,ETF,false,GREEN_EXPANDING,NORMAL,1.34510000
2026-07-22,021972,17940,ETF,false,GREEN_SHRINKING,,1.18650000
2026-07-22,025732,21520,ETF,false,GREEN_EXPANDING,,0.82770000
2026-07-22,026265,22033,ETF,false,,,0.83190000
2026-07-22,027521,23185,ETF,false,,,1.00020000
2026-07-22,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.65680000
2026-07-22,270042,25374,ETF,true,GREEN_EXPANDING,,8.22680000
2026-07-23,003765,2583,ETF,true,GREEN_EXPANDING,NORMAL,1.93270000
2026-07-23,006479,4420,ETF,true,GREEN_EXPANDING,,7.96530000
2026-07-23,007301,5128,ETF,true,RED_SHRINKING,NORMAL,4.35260000
2026-07-23,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.98430000
2026-07-23,008163,5838,ETF,true,GREEN_SHRINKING,,1.75590000
2026-07-23,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.80020000
2026-07-23,008888,6416,ETF,true,RED_SHRINKING,NORMAL,2.22320000
2026-07-23,010736,7967,INDEX_ENHANCED,true,GREEN_SHRINKING,NORMAL,1.28790000
2026-07-23,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.42610000
2026-07-23,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,4.16790000
2026-07-23,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,4.08610000
2026-07-23,013308,10208,ETF,false,RED_SHRINKING,,1.11180000
2026-07-23,013446,10333,ACTIVE,true,RED_SHRINKING,NORMAL,1.77750000
2026-07-23,014978,11628,ETF,true,GREEN_EXPANDING,,7.98490000
2026-07-23,015879,12383,ETF,false,GREEN_SHRINKING,,0.73450000
2026-07-23,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.94980000
2026-07-23,016707,13096,ETF,false,GREEN_SHRINKING,NORMAL,1.66220000
2026-07-23,016708,13097,ETF,false,GREEN_SHRINKING,NORMAL,1.64370000
2026-07-23,017093,13421,ETF,true,RED_SHRINKING,,2.78880000
2026-07-23,017189,13506,INDEX_ENHANCED,true,RED_SHRINKING,,2.02550000
2026-07-23,019172,15299,INDEX,true,GREEN_EXPANDING,,1.73380000
2026-07-23,019736,15828,INDEX,true,GREEN_SHRINKING,,1.47640000
2026-07-23,020608,16637,ETF,false,GREEN_EXPANDING,NORMAL,1.34510000
2026-07-23,021972,17940,ETF,false,GREEN_SHRINKING,,1.18650000
2026-07-23,025732,21520,ETF,false,GREEN_EXPANDING,,0.82770000
2026-07-23,026265,22033,ETF,false,,,0.83190000
2026-07-23,027521,23185,ETF,false,,,1.00020000
2026-07-23,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.65680000
2026-07-23,270042,25374,ETF,true,GREEN_EXPANDING,,8.37570000
2026-07-24,003765,2583,ETF,true,GREEN_EXPANDING,NORMAL,1.93720000
2026-07-24,006479,4420,ETF,true,GREEN_EXPANDING,,7.92400000
2026-07-24,007301,5128,ETF,true,RED_SHRINKING,NORMAL,4.17300000
2026-07-24,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.96320000
2026-07-24,008163,5838,ETF,true,GREEN_SHRINKING,,1.75860000
2026-07-24,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.75830000
2026-07-24,008888,6416,ETF,true,RED_SHRINKING,NORMAL,2.13510000
2026-07-24,010736,7967,INDEX_ENHANCED,true,RED_SHRINKING,NORMAL,1.29010000
2026-07-24,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.37520000
2026-07-24,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,4.08620000
2026-07-24,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,4.00590000
2026-07-24,013308,10208,ETF,false,RED_SHRINKING,,1.11840000
2026-07-24,013446,10333,ACTIVE,true,RED_SHRINKING,NORMAL,1.69940000
2026-07-24,014978,11628,ETF,true,GREEN_EXPANDING,,7.94390000
2026-07-24,015879,12383,ETF,false,GREEN_SHRINKING,,0.74360000
2026-07-24,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.90440000
2026-07-24,016707,13096,ETF,false,GREEN_SHRINKING,NORMAL,1.71530000
2026-07-24,016708,13097,ETF,false,GREEN_SHRINKING,NORMAL,1.69630000
2026-07-24,017093,13421,ETF,true,RED_SHRINKING,,2.77910000
2026-07-24,017189,13506,INDEX_ENHANCED,true,RED_SHRINKING,,1.94740000
2026-07-24,019172,15299,INDEX,true,GREEN_EXPANDING,,1.72560000
2026-07-24,019736,15828,INDEX,true,GREEN_EXPANDING,,1.46920000
2026-07-24,020608,16637,ETF,false,GREEN_EXPANDING,NORMAL,1.33860000
2026-07-24,021972,17940,ETF,false,GREEN_SHRINKING,,1.19730000
2026-07-24,025732,21520,ETF,false,GREEN_EXPANDING,,0.84800000
2026-07-24,026265,22033,ETF,false,,,0.85960000
2026-07-24,027521,23185,ETF,false,,,0.96560000
2026-07-24,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.66550000
2026-07-24,270042,25374,ETF,true,GREEN_EXPANDING,,8.33360000
2026-07-27,003765,2583,ETF,true,GREEN_EXPANDING,NORMAL,1.88840000
2026-07-27,006479,4420,ETF,true,GREEN_EXPANDING,,7.68260000
2026-07-27,007301,5128,ETF,true,GREEN_SHRINKING,NORMAL,4.23850000
2026-07-27,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.97090000
2026-07-27,008163,5838,ETF,true,RED_SHRINKING,,1.75140000
2026-07-27,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.75730000
2026-07-27,008888,6416,ETF,true,GREEN_SHRINKING,NORMAL,2.16220000
2026-07-27,010736,7967,INDEX_ENHANCED,true,GREEN_EXPANDING,NORMAL,1.29080000
2026-07-27,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.38990000
2026-07-27,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.89890000
2026-07-27,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.82210000
2026-07-27,013308,10208,ETF,false,RED_SHRINKING,,1.11890000
2026-07-27,013446,10333,ACTIVE,true,RED_SHRINKING,NORMAL,1.73190000
2026-07-27,014978,11628,ETF,true,GREEN_EXPANDING,,7.70500000
2026-07-27,015879,12383,ETF,false,GREEN_SHRINKING,,0.72210000
2026-07-27,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.78550000
2026-07-27,016707,13096,ETF,false,GREEN_SHRINKING,NORMAL,1.63750000
2026-07-27,016708,13097,ETF,false,GREEN_SHRINKING,NORMAL,1.61930000
2026-07-27,017093,13421,ETF,true,RED_SHRINKING,,2.72690000
2026-07-27,017189,13506,INDEX_ENHANCED,true,RED_SHRINKING,,1.95000000
2026-07-27,019172,15299,INDEX,true,GREEN_EXPANDING,,1.67850000
2026-07-27,019736,15828,INDEX,true,GREEN_EXPANDING,,1.44260000
2026-07-27,020608,16637,ETF,false,GREEN_EXPANDING,NORMAL,1.33290000
2026-07-27,021972,17940,ETF,false,GREEN_SHRINKING,,1.18160000
2026-07-27,025732,21520,ETF,false,GREEN_SHRINKING,,0.85230000
2026-07-27,026265,22033,ETF,false,,,0.86900000
2026-07-27,027521,23185,ETF,false,,,0.97140000
2026-07-27,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.57400000
2026-07-27,270042,25374,ETF,true,GREEN_EXPANDING,,8.08800000
2026-07-28,003765,2583,ETF,true,GREEN_EXPANDING,NORMAL,1.94520000
2026-07-28,006479,4420,ETF,true,GREEN_EXPANDING,,7.68260000
2026-07-28,007301,5128,ETF,true,GREEN_SHRINKING,NORMAL,4.23850000
2026-07-28,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.97090000
2026-07-28,008163,5838,ETF,true,RED_SHRINKING,,1.75140000
2026-07-28,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.75730000
2026-07-28,008888,6416,ETF,true,GREEN_SHRINKING,NORMAL,2.16220000
2026-07-28,010736,7967,INDEX_ENHANCED,true,GREEN_EXPANDING,NORMAL,1.29080000
2026-07-28,011608,8713,INDEX,true,RED_SHRINKING,NORMAL,1.38990000
2026-07-28,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.89890000
2026-07-28,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.82210000
2026-07-28,013308,10208,ETF,false,RED_SHRINKING,,1.11890000
2026-07-28,013446,10333,ACTIVE,true,RED_SHRINKING,NORMAL,1.73190000
2026-07-28,014978,11628,ETF,true,GREEN_EXPANDING,,7.70500000
2026-07-28,015879,12383,ETF,false,GREEN_SHRINKING,,0.73210000
2026-07-28,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.78550000
2026-07-28,016707,13096,ETF,false,GREEN_SHRINKING,NORMAL,1.67370000
2026-07-28,016708,13097,ETF,false,GREEN_SHRINKING,NORMAL,1.65500000
2026-07-28,017093,13421,ETF,true,RED_SHRINKING,,2.69720000
2026-07-28,017189,13506,INDEX_ENHANCED,true,RED_SHRINKING,,1.98640000
2026-07-28,019172,15299,INDEX,true,GREEN_EXPANDING,,1.67850000
2026-07-28,019736,15828,INDEX,true,GREEN_EXPANDING,,1.42760000
2026-07-28,020608,16637,ETF,false,GREEN_EXPANDING,NORMAL,1.33290000
2026-07-28,021972,17940,ETF,false,GREEN_SHRINKING,,1.18160000
2026-07-28,025732,21520,ETF,false,GREEN_SHRINKING,,0.85230000
2026-07-28,026265,22033,ETF,false,,,0.86900000
2026-07-28,027521,23185,ETF,false,,,0.97140000
2026-07-28,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.68050000
2026-07-28,270042,25374,ETF,true,GREEN_EXPANDING,,8.08800000
2026-07-29,003765,2583,ETF,true,GREEN_EXPANDING,NORMAL,1.80820000
2026-07-29,006479,4420,ETF,true,GREEN_EXPANDING,,7.65260000
2026-07-29,007301,5128,ETF,true,GREEN_SHRINKING,NORMAL,3.95750000
2026-07-29,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.70040000
2026-07-29,008163,5838,ETF,true,RED_SHRINKING,,1.76040000
2026-07-29,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.63900000
2026-07-29,008888,6416,ETF,true,GREEN_SHRINKING,NORMAL,2.00350000
2026-07-29,010736,7967,INDEX_ENHANCED,true,GREEN_EXPANDING,NORMAL,1.22300000
2026-07-29,011608,8713,INDEX,true,GREEN_SHRINKING,NORMAL,1.30650000
2026-07-29,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.88500000
2026-07-29,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.80840000
2026-07-29,013308,10208,ETF,false,RED_SHRINKING,,1.12580000
2026-07-29,013446,10333,ACTIVE,true,GREEN_SHRINKING,NORMAL,1.61500000
2026-07-29,014978,11628,ETF,true,GREEN_EXPANDING,,7.67680000
2026-07-29,015879,12383,ETF,false,GREEN_SHRINKING,,0.73420000
2026-07-29,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.80920000
2026-07-29,016707,13096,ETF,false,GREEN_SHRINKING,NORMAL,1.64380000
2026-07-29,016708,13097,ETF,false,GREEN_SHRINKING,NORMAL,1.62550000
2026-07-29,017093,13421,ETF,true,GREEN_EXPANDING,,2.68350000
2026-07-29,017189,13506,INDEX_ENHANCED,true,GREEN_SHRINKING,,1.86230000
2026-07-29,019172,15299,INDEX,true,GREEN_EXPANDING,,1.67300000
2026-07-29,019736,15828,INDEX,true,GREEN_EXPANDING,,1.42270000
2026-07-29,020608,16637,ETF,false,GREEN_EXPANDING,NORMAL,1.29900000
2026-07-29,021972,17940,ETF,false,GREEN_SHRINKING,,1.18200000
2026-07-29,025732,21520,ETF,false,GREEN_SHRINKING,,0.83480000
2026-07-29,026265,22033,ETF,false,,,0.83420000
2026-07-29,027521,23185,ETF,false,,,0.90160000
2026-07-29,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.42560000
2026-07-29,270042,25374,ETF,true,GREEN_EXPANDING,,8.05760000
2026-07-30,003765,2583,ETF,true,GREEN_EXPANDING,NORMAL,1.83460000
2026-07-30,006479,4420,ETF,true,GREEN_EXPANDING,,7.57780000
2026-07-30,007301,5128,ETF,true,GREEN_SHRINKING,NORMAL,3.89360000
2026-07-30,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.69550000
2026-07-30,008163,5838,ETF,true,RED_SHRINKING,,1.76980000
2026-07-30,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.63490000
2026-07-30,008888,6416,ETF,true,GREEN_SHRINKING,NORMAL,1.95730000
2026-07-30,010736,7967,INDEX_ENHANCED,true,GREEN_EXPANDING,NORMAL,1.22760000
2026-07-30,011608,8713,INDEX,true,GREEN_SHRINKING,NORMAL,1.29650000
2026-07-30,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.61080000
2026-07-30,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.53950000
2026-07-30,013308,10208,ETF,false,RED_SHRINKING,,1.15540000
2026-07-30,013446,10333,ACTIVE,true,GREEN_SHRINKING,NORMAL,1.58240000
2026-07-30,014978,11628,ETF,true,GREEN_EXPANDING,,7.60410000
2026-07-30,015879,12383,ETF,false,GREEN_SHRINKING,,0.73990000
2026-07-30,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.51740000
2026-07-30,016707,13096,ETF,false,GREEN_SHRINKING,NORMAL,1.67150000
2026-07-30,016708,13097,ETF,false,GREEN_SHRINKING,NORMAL,1.65280000
2026-07-30,017093,13421,ETF,true,GREEN_EXPANDING,,2.65520000
2026-07-30,017189,13506,INDEX_ENHANCED,true,GREEN_SHRINKING,,1.84350000
2026-07-30,019172,15299,INDEX,true,GREEN_EXPANDING,,1.65860000
2026-07-30,019736,15828,INDEX,true,GREEN_EXPANDING,,1.40990000
2026-07-30,020608,16637,ETF,false,GREEN_EXPANDING,NORMAL,1.30890000
2026-07-30,021972,17940,ETF,false,GREEN_SHRINKING,,1.19560000
2026-07-30,025732,21520,ETF,false,GREEN_SHRINKING,,0.84820000
